wbic,Area,Length,MaxDepth,MeanDepth
5558375,23822.97312,685.088193,NA,NA
5558388,19887.62405,853.642334,NA,NA
5558399,33276.72937,719.001443,NA,NA
5558416,12229.32923,652.559283,NA,NA
5558444,11415.80848,713.142143,NA,NA
5558511,10739.08567,431.12348,NA,NA
5558557,17070.04553,563.133404,NA,NA
5558573,17729.53736,1052.017531,NA,NA
5558574,18223.17074,569.764478,NA,NA
5558581,11289.93316,529.789694,NA,NA
5558684,25138.27428,629.226887,NA,NA
5558686,26212.02842,1248.494762,NA,NA
5558695,19339.40375,605.438868,NA,NA
5558706,19315086.55,169309.6419,NA,NA
5558723,11664.30705,1407.201863,NA,NA
5558731,14427.58102,1058.367462,NA,NA
5558738,14355.0589,711.794153,NA,NA
5558747,28041.11389,885.722118,NA,NA
5558757,42216.46675,1427.902288,NA,NA
5558760,20872.2791,650.454153,NA,NA
5558773,116367.0149,2215.830957,NA,NA
5558797,29220.13169,2149.192501,NA,NA
5558803,10798.92374,874.161207,NA,NA
5558824,15396.61255,992.183084,NA,NA
5558837,11292.17875,394.409377,NA,NA
5558856,21753.95764,1680.720907,NA,NA
5558873,45838.50657,1977.361849,NA,NA
5558892,12805.8649,785.484607,NA,NA
5558912,19045.49513,691.685916,NA,NA
5558916,19313.52347,908.664185,NA,NA
5558920,12560.37672,1273.285504,NA,NA
5558944,17653.05571,779.617876,NA,NA
5558956,41423.71069,1312.210049,NA,NA
5558969,42690.96154,868.836818,NA,NA
5558992,11425.682,671.53289,NA,NA
5558999,10054.00506,810.30863,NA,NA
5559005,25455.34268,784.82356,NA,NA
5559022,18214.6133,1273.852488,NA,NA
5559042,47285.07823,1974.534328,NA,NA
5559061,32686.91506,1572.163967,NA,NA
5559070,15061.42211,660.521701,NA,NA
5559116,13344.15951,924.559924,NA,NA
5559147,27629.9674,1183.409748,NA,NA
5559160,10163.03851,397.530097,NA,NA
5559198,41634.07517,823.650887,NA,NA
5559230,38191.99952,1047.468216,NA,NA
5559244,374308.6704,7119.709298,NA,NA
5559277,13812.86201,853.031208,NA,NA
5559316,19794.28724,626.521023,NA,NA
5559334,18152.62444,784.589962,NA,NA
5559402,68539.44633,1199.507988,NA,NA
5559407,16052.10185,500.365872,NA,NA
5559431,59590.6642,1067.557689,NA,NA
5559435,10399.72807,503.652821,NA,NA
5559477,31634.72072,1202.708758,NA,NA
5559486,25094.7541,815.11931,NA,NA
5559494,15462.48354,622.934796,NA,NA
5559495,12315.61315,530.628833,NA,NA
5559514,38740.02937,1107.363207,NA,NA
5559532,11057.47392,825.651484,NA,NA
5559533,41497.62393,1271.942277,NA,NA
5559579,11344.12625,897.253734,NA,NA
5559587,21660.54424,822.168118,NA,NA
5559620,23602.3002,709.873487,NA,NA
5559640,21666.71616,607.200256,NA,NA
5559650,18219.85931,924.173473,NA,NA
5559699,21615.73288,597.908861,NA,NA
5559702,10755.30606,544.691172,NA,NA
5559730,10413.24757,536.764452,NA,NA
5559780,12295.07894,1108.658418,NA,NA
5559794,14073.77139,562.082523,NA,NA
5559796,22138.96745,1384.610594,NA,NA
5559800,13935.73579,872.62331,NA,NA
5559815,13299.7609,1481.664031,NA,NA
5559822,16672.80101,754.026566,NA,NA
5559823,10970.55988,1251.332331,NA,NA
5559829,10444.37121,526.53141,NA,NA
5559863,16663.18456,1037.756855,NA,NA
5559889,12071.75165,483.348909,NA,NA
5559891,26947.68677,883.33991,NA,NA
5559919,11027.42086,868.681163,NA,NA
5559928,30411.62081,753.127375,NA,NA
5560081,32343.57012,2529.081517,NA,NA
5560112,30186.86759,744.384578,NA,NA
5560113,13599.71882,482.964794,NA,NA
5560161,21662.42211,638.387327,NA,NA
5560192,13219.29435,815.599598,NA,NA
5560215,19397.42221,848.823,NA,NA
5560244,16920.73586,1387.370971,NA,NA
5560272,21791.24065,2529.926045,NA,NA
5560290,17024.47962,581.195901,NA,NA
5560292,122689.6183,1977.851142,NA,NA
5560294,61318.10602,1368.829861,NA,NA
5560324,12014.01744,510.553445,NA,NA
5560348,35691.1109,1660.13322,NA,NA
5560362,49209.1277,1046.664236,NA,NA
5560366,11018.20542,573.939563,NA,NA
5560375,11329.83671,541.786169,NA,NA
5560424,10669.74394,875.097227,NA,NA
5560444,36951.42891,1165.904847,NA,NA
5560451,16349.21528,579.859297,NA,NA
5560452,26524.25928,661.820756,NA,NA
5560467,15457.369,1381.970168,NA,NA
5560581,18749.61461,505.272572,NA,NA
5560584,10371.42624,871.526581,NA,NA
5560597,10052.00066,1154.273692,NA,NA
5560610,23489.3142,717.410592,NA,NA
5560628,12124.05972,1124.621715,NA,NA
5560629,11693.00573,439.580292,NA,NA
5560664,24399.98162,889.796769,NA,NA
5560672,20890.80544,703.722615,NA,NA
5560716,46725.81306,1544.790251,NA,NA
5560721,39685.1784,1090.187039,NA,NA
5560797,36209.56652,808.099542,NA,NA
5560819,13496.65963,713.135702,NA,NA
5560866,16853.98801,603.757878,NA,NA
5560884,15750.10251,644.518551,NA,NA
5560935,18855.38383,601.656,NA,NA
5560941,15715.0534,665.505985,NA,NA
5560942,11926.96133,557.407868,NA,NA
5560949,18249.14758,516.930725,NA,NA
5560964,19584.48919,792.728786,NA,NA
5560990,48008.47404,841.445347,NA,NA
5560998,10842.445,743.613826,NA,NA
5561000,13082.08061,692.927682,NA,NA
5561019,13045.58094,787.588501,NA,NA
5561029,26736.91463,1438.20233,NA,NA
5561040,14475.94277,1382.668003,NA,NA
5561049,20134.98481,1066.259819,NA,NA
5561111,108331.368,2085.061183,NA,NA
5561138,11129.30183,692.343203,NA,NA
5561172,11257.03196,686.549404,NA,NA
5561177,16977.56123,524.263956,NA,NA
5561189,25296.65465,1706.033848,NA,NA
5561202,11119.26169,823.744109,NA,NA
5561208,27547.50601,1447.920676,NA,NA
5561221,26241.41522,1610.55562,NA,NA
5561223,24476.99811,820.500287,NA,NA
5561268,28245.33384,670.784499,NA,NA
5561303,42863.9561,2703.6051,NA,NA
5561305,66176.6921,2392.176983,NA,NA
5561357,10600.2844,683.424199,NA,NA
5561359,10029.16405,541.389012,NA,NA
5561369,24460.12708,638.767067,NA,NA
5561423,11590.29048,484.203234,NA,NA
5561432,12191.27765,545.322802,NA,NA
5561434,17641.99982,587.806734,NA,NA
5561443,33708.76054,918.781163,NA,NA
5561447,13539.3392,987.794224,NA,NA
5561450,20625.40064,735.02769,NA,NA
5561468,28913.77307,2339.909286,NA,NA
5561471,13016.68935,734.116002,NA,NA
5561472,12886.34486,493.270341,NA,NA
5561477,11783.59198,432.825243,NA,NA
5561484,16932.2428,743.133129,NA,NA
5561491,11213.79798,741.691037,NA,NA
5561503,28554.78049,1048.692995,NA,NA
5561511,41244.96301,1355.985086,NA,NA
5561536,56321.86473,3382.122641,NA,NA
5561539,34700.75775,868.981972,NA,NA
5561563,29005.40931,1689.23222,NA,NA
5561579,31475.13133,958.742834,NA,NA
5561664,25269.19814,920.803639,NA,NA
5561684,13634.06684,1188.057086,NA,NA
5561730,38355.36685,1390.438706,NA,NA
5561733,25793.07664,2099.395561,NA,NA
5561765,27802.11965,1136.929197,NA,NA
5561790,12300.81719,559.640087,NA,NA
5561797,11938.05514,533.123326,NA,NA
5561799,118725.3269,5034.967792,NA,NA
5561814,14709.64178,738.104216,NA,NA
5561822,14962.2279,577.257409,NA,NA
5561827,51960.63444,2438.75973,NA,NA
5561857,33874.8696,1249.717888,NA,NA
5561896,81871.29061,4082.185506,NA,NA
5561901,25862.27907,1584.526631,NA,NA
5561914,14924.99215,886.748193,NA,NA
5561940,21342.46472,739.897423,NA,NA
5561970,31236.88048,1927.911754,NA,NA
5561990,118345.9837,2264.813917,NA,NA
5561994,31412.98454,1254.715772,NA,NA
5562004,22086.07681,678.514801,NA,NA
5562016,12350.93092,1148.716278,NA,NA
5562056,18901.27706,1230.980696,NA,NA
5562063,16927.88826,914.303474,NA,NA
5562086,58494.73859,2753.662027,NA,NA
5562103,18830.4533,1100.600639,NA,NA
5562118,12238.24738,620.269088,NA,NA
5562121,16679.3207,539.522124,NA,NA
5562141,18186.63788,536.509818,NA,NA
5562148,15192.64689,969.975038,NA,NA
5562155,27679.24058,896.575035,NA,NA
5562178,16773.03206,683.785338,NA,NA
5562201,10041.38189,548.18434,NA,NA
5562217,24037.91022,1331.268004,NA,NA
5562225,47250.01097,1523.658173,NA,NA
5562254,10926.24015,489.386556,NA,NA
5562279,12547.40127,528.118629,NA,NA
5562315,36102.06629,1803.162388,NA,NA
5562318,11534.23425,594.324681,NA,NA
5562330,34383.93492,1035.79016,NA,NA
5562339,31304.71897,1035.201323,NA,NA
5562369,21637.50566,1011.333209,NA,NA
5562400,40242.04695,1562.216123,NA,NA
5562446,74796.77332,1236.352428,NA,NA
5562467,10998.35759,544.290541,NA,NA
5562471,20097.50549,584.274432,NA,NA
5562494,10365.64054,415.146308,NA,NA
5562513,12668.71438,825.794594,NA,NA
5562542,37392.81937,977.795255,NA,NA
5562596,27082.93537,2102.359983,NA,NA
5562651,11316.66533,443.037545,NA,NA
5562663,10598.85921,397.202369,NA,NA
5562680,13377.06251,421.039318,NA,NA
5562696,17498.29167,1434.474214,NA,NA
5562699,22069.29668,870.676709,NA,NA
5562707,10197.42392,671.877183,NA,NA
5562714,14095.3504,1016.079699,NA,NA
5562724,12528.0751,690.635014,NA,NA
5562773,19922.88743,1702.008744,NA,NA
5562812,13439.81622,1056.313734,NA,NA
5562824,10706.67854,924.217013,NA,NA
5562826,23619.116,635.570044,NA,NA
5562828,47074.98243,3262.810034,NA,NA
5562838,24877.02782,639.944422,NA,NA
5562883,14278.06223,1049.285773,NA,NA
5562886,20401.36824,1247.668512,NA,NA
5562903,13440.43554,1252.356393,NA,NA
5562945,46320.06822,3216.694657,NA,NA
5562946,10359.16292,729.781817,NA,NA
5562979,21717.80196,1281.537458,NA,NA
5562994,11507.01765,959.534048,NA,NA
5562997,83940.74403,2668.60891,NA,NA
5562998,15709.3552,1326.109836,NA,NA
5563021,17328.48636,785.901253,NA,NA
5563027,10401.35406,782.904285,NA,NA
5563028,22291.07681,1553.913076,NA,NA
5563037,12501.71213,854.23516,NA,NA
5563061,10409.42469,763.610109,NA,NA
5563068,10364.09978,694.081817,NA,NA
5563069,12938.2758,432.656407,NA,NA
5563083,17752.57235,1035.763414,NA,NA
5563084,22162.69682,836.23496,NA,NA
5563089,15035.13438,1231.349113,NA,NA
5563092,22384.23963,756.112786,NA,NA
5563097,12204.31608,984.342955,NA,NA
5563098,21643.24858,1382.500853,NA,NA
5563100,10055.5547,455.26121,NA,NA
5563107,10871.32336,860.733381,NA,NA
5563109,13581.35,1062.832032,NA,NA
5563110,50920.30896,2182.225633,NA,NA
5563119,20046.53368,837.823854,NA,NA
5563129,10414.91147,422.057192,NA,NA
5563142,17966.63914,1353.84309,NA,NA
5563157,17257.6844,1328.595959,NA,NA
5563166,22102.48185,1365.181511,NA,NA
5563183,23053.0366,712.076632,NA,NA
5563188,28562.96743,2132.829599,NA,NA
5563231,13975.25184,507.267721,NA,NA
5563234,29702.72944,868.883648,NA,NA
5563241,10909.46477,422.880652,NA,NA
5563251,44976.46781,1491.534951,NA,NA
5563253,18453.02854,1109.990839,NA,NA
5563263,27125.54234,2166.162952,NA,NA
5563281,12863.42338,416.782023,NA,NA
5563285,24961.5779,838.682889,NA,NA
5563287,11848.85238,456.616111,NA,NA
5563297,11993.87839,399.651063,NA,NA
5563312,12959.25713,821.630334,NA,NA
5563378,14263.32385,1183.372607,NA,NA
5563379,11684.01651,739.235416,NA,NA
5563393,16697.02346,594.033037,NA,NA
5563404,10240.29187,373.396543,NA,NA
5563414,12380.66296,528.4364,NA,NA
5563447,11907.61667,492.682603,NA,NA
5563467,19871.9309,1067.236198,NA,NA
5563540,11177.77361,584.270458,NA,NA
5563544,19440.13542,716.334622,NA,NA
5563550,43123.90157,1308.177505,NA,NA
5563599,10588.45516,507.970994,NA,NA
5563646,18945.57491,1043.858084,NA,NA
5563709,28608.51394,658.615436,NA,NA
5563757,13314.98547,436.458931,NA,NA
5563766,10597.96096,384.204145,NA,NA
5563801,21747.86895,649.335234,NA,NA
5563819,12751.42784,549.215426,NA,NA
5563826,14957.19964,1018.914975,NA,NA
5563838,66220.25125,1370.167125,NA,NA
5563880,24681.45397,1048.200431,NA,NA
5563951,11341.11682,548.55334,NA,NA
5563962,13361.79141,1045.047595,NA,NA
5564004,13450.06019,791.877063,NA,NA
5564008,15350.59404,935.784047,NA,NA
5564018,13342.69355,511.804618,NA,NA
5564024,29779.00555,1281.93953,NA,NA
5564033,22341.02782,695.538985,NA,NA
5564043,51560.86737,1515.918787,NA,NA
5564081,13736.66084,541.98966,NA,NA
5564097,10449.84489,390.111558,NA,NA
5564128,26545.19225,922.032801,NA,NA
5564142,10740.47785,800.391691,NA,NA
5564151,10338.39667,576.157636,NA,NA
5564173,41807.93959,899.937968,NA,NA
5564247,10161.2896,386.687879,NA,NA
5564287,22678.42805,730.288425,NA,NA
5564325,26798.49976,2100.921823,NA,NA
5564339,19147.14212,647.993804,NA,NA
5564356,11152.10433,587.343472,NA,NA
5564360,29780.3636,943.922683,NA,NA
5564369,13039.73168,703.821827,NA,NA
5564372,15627.59217,718.147161,NA,NA
5564377,36721.56615,1688.149611,NA,NA
5564394,13933.5962,635.145004,NA,NA
5564478,19083.45642,1053.126595,NA,NA
5564544,12248.01291,1055.026947,NA,NA
5564604,13518.48991,609.757839,NA,NA
5564626,12237.41636,461.582638,NA,NA
5564648,27252.78732,764.121223,NA,NA
5564651,11500.40526,717.901475,NA,NA
5564668,13953.34538,546.586996,NA,NA
5564714,13710.37551,567.855866,NA,NA
5564720,51765.52069,1154.908359,NA,NA
5564741,15358.19904,590.422705,NA,NA
5564775,66888.3378,1502.809162,NA,NA
5564829,17710.75875,1006.926197,NA,NA
5564844,11886.48351,644.891385,NA,NA
5564854,11850.13297,697.823837,NA,NA
5564924,10163.95892,488.40061,NA,NA
5564941,10193.76526,644.017637,NA,NA
5564979,10240.86416,461.210795,NA,NA
5565006,32865.22986,860.418206,NA,NA
5565026,12349.42562,438.362206,NA,NA
5565049,47633.90253,2265.468888,NA,NA
5565063,152650.7631,3639.299756,NA,NA
5565070,15677.78554,588.315648,NA,NA
5565084,17040.99939,484.174227,NA,NA
5565099,10528.0905,448.052259,NA,NA
5565211,11060.22539,744.035195,NA,NA
5565215,20306.68967,864.939282,NA,NA
5565225,91101.20884,2084.37307,NA,NA
5565242,12997.31637,619.232305,NA,NA
5565244,15469.63496,537.21588,NA,NA
5565245,10131.98349,503.625103,NA,NA
5565273,10646.30664,1012.404525,NA,NA
5565279,46230.57481,1361.347806,NA,NA
5565307,10144.40686,393.295723,NA,NA
5565321,11637.2583,464.716023,NA,NA
5565324,12329.4327,876.168096,NA,NA
5565338,16637.82288,548.759753,NA,NA
5565344,22783.05461,598.411569,NA,NA
5565374,230216.946,7098.609526,NA,NA
5565384,19983.27066,1596.882394,NA,NA
5565396,12067.71914,865.314452,NA,NA
5565448,17887.81215,506.50699,NA,NA
5565464,14633.58119,602.141994,NA,NA
5565479,14155.75774,626.896107,NA,NA
5565504,12749.16573,605.967525,NA,NA
5565520,12771.12581,491.159044,NA,NA
5565530,13807.47104,528.95981,NA,NA
5565552,22806.71163,1477.583995,NA,NA
5565575,12587.90705,487.514606,NA,NA
5565591,32885.68576,776.213907,NA,NA
5565649,11538.77585,504.011708,NA,NA
5565652,10147.24681,392.927688,NA,NA
5565674,21226.1423,577.084054,NA,NA
5565689,15775.99846,796.143157,NA,NA
5565692,10218.15142,555.697314,NA,NA
5565729,12112.08328,618.473732,NA,NA
5565767,14221.79821,650.448117,NA,NA
5565808,567877.6108,19030.56614,NA,NA
5565826,11457.20074,584.961711,NA,NA
5565887,11554.41823,653.419767,NA,NA
5565888,11136.33779,486.225599,NA,NA
5565919,33995.56156,982.43405,NA,NA
5565988,15049.06849,788.767834,NA,NA
5565990,14442.53093,864.282361,NA,NA
5565998,11673.87826,492.12445,NA,NA
5566011,19766.3389,698.577048,NA,NA
5566014,10340.78866,775.254183,NA,NA
5566025,10948.98988,461.296958,NA,NA
5566036,10866.843,659.606258,NA,NA
5566061,28911.79261,896.764794,NA,NA
5566073,23930.3963,861.706541,NA,NA
5566074,791916.7876,14263.75224,NA,NA
5566079,51058.8571,1405.442286,NA,NA
5566084,10615.25996,635.958112,NA,NA
5566093,15207.67639,546.18398,NA,NA
5566135,38859.38351,1700.472311,NA,NA
5566160,10793.51502,417.660486,NA,NA
5566161,23396.35742,1345.484679,NA,NA
5566166,33678.41611,1358.37027,NA,NA
5566180,101814.034,4205.045586,NA,NA
5566188,14679.62593,1326.866995,NA,NA
5566265,10342.15883,524.257569,NA,NA
5566270,19755.88416,790.970939,NA,NA
5566289,22735.16216,1661.534024,NA,NA
5566328,16646.4145,882.650774,NA,NA
5566332,13853.69165,662.064306,NA,NA
5566343,15398.98243,559.78272,NA,NA
5566344,11723.23396,879.584656,NA,NA
5566363,26917.7539,2259.564102,NA,NA
5566397,10215.35631,635.893982,NA,NA
5566403,13253.92708,424.007576,NA,NA
5566423,36196.53652,1635.141638,NA,NA
5566428,30747.25568,1292.414396,NA,NA
5566472,10835.27189,467.633237,NA,NA
5566474,10584.4284,602.620043,NA,NA
5566497,10145.95146,930.425695,NA,NA
5566502,15601.80366,904.51529,NA,NA
5566504,43604.13188,865.825102,NA,NA
5566516,16456.04379,484.830078,NA,NA
5566521,1025720.165,14719.08007,NA,NA
5566533,14140.89013,985.699857,NA,NA
5566534,83008.99479,3159.427549,NA,NA
5566563,11420.86142,425.238958,NA,NA
5566577,20529.12577,1116.693502,NA,NA
5566589,18248.17572,1060.053428,NA,NA
5566598,25288.56274,856.564728,NA,NA
5566621,12627.75805,465.833704,NA,NA
5566656,10389.6904,484.007386,NA,NA
5566683,13400.44375,905.887113,NA,NA
5566691,32874.27646,752.869641,NA,NA
5566695,12467.92531,1017.51363,NA,NA
5566727,27326.04491,733.055398,NA,NA
5566741,34109.86331,1634.274682,NA,NA
5566750,83654.96286,2369.854302,NA,NA
5566752,33754.38055,2054.449156,NA,NA
5566775,19477.30823,1161.384455,NA,NA
5566828,17666.91303,889.935224,NA,NA
5566857,10014.40029,604.19211,NA,NA
5566869,38325.7626,1665.557401,NA,NA
5566870,44888.06632,2264.084223,NA,NA
5566896,23657.98701,2128.500766,NA,NA
5566920,93136.74756,3175.351336,NA,NA
5566950,26699.37506,1437.429117,NA,NA
5566966,12752.37618,945.768866,NA,NA
5566974,12661.74456,429.786892,NA,NA
5567009,125071.8711,4995.437409,NA,NA
5567012,36122.58182,2131.645596,NA,NA
5567029,21901.3848,738.467652,NA,NA
5567039,17085.71772,976.819553,NA,NA
5567059,40194.02047,1145.847101,NA,NA
5567077,18754.79876,612.382978,NA,NA
5567085,12129.92563,501.98252,NA,NA
5567089,18008.19173,1095.969954,NA,NA
5567099,44775.76015,2391.381015,NA,NA
5567131,20937.7688,676.191638,NA,NA
5567135,24937.76195,948.842496,NA,NA
5567138,20703.48403,1108.248818,NA,NA
5567142,32308.32338,2159.702314,NA,NA
5567167,14226.30038,681.207819,NA,NA
5567171,12920.17201,820.581531,NA,NA
5567195,29609.55468,1113.880329,NA,NA
5567212,16173.97276,1108.350021,NA,NA
5567234,12762.15634,948.454553,NA,NA
5567248,10805.76704,692.768464,NA,NA
5567253,13329.87081,775.699656,NA,NA
5567300,38272.83239,2590.499727,NA,NA
5567306,18758.63334,934.496581,NA,NA
5567325,12800.03316,1498.949656,NA,NA
5567326,37160.51049,1946.662926,NA,NA
5567336,12868.41582,717.284511,NA,NA
5567338,19587.88184,620.59478,NA,NA
5567340,28379.14625,1263.813831,NA,NA
5567343,24252.09442,1285.783504,NA,NA
5567346,758346.0004,8807.538988,NA,NA
5567365,126777.8388,2931.115111,NA,NA
5567388,22621.28447,1170.958605,NA,NA
5567400,14249.29574,654.943227,NA,NA
5567446,11301.22236,793.348118,NA,NA
5567470,12672.15194,522.447082,NA,NA
5567494,14243.41897,502.738666,NA,NA
5567517,52741.68272,1335.856829,NA,NA
5567523,15056.11356,723.704777,NA,NA
5567524,11780.82705,745.596275,NA,NA
5567544,96441.155,3826.750136,NA,NA
5567553,46080.4844,1546.812825,NA,NA
5567554,33931.42958,790.138451,NA,NA
5567570,16051.50161,645.299413,NA,NA
5567571,33769.12494,1635.897564,NA,NA
5567582,10598.70155,786.93527,NA,NA
5567634,19095.58144,1343.951886,NA,NA
5567637,64538.13186,2731.75731,NA,NA
5567687,21862.78772,751.523662,NA,NA
5567708,15917.44069,545.008386,NA,NA
5567743,13606.83395,604.382186,NA,NA
5567762,56373.24455,1252.764021,NA,NA
5567772,27410.48705,786.736,NA,NA
5567774,12709.66539,915.491404,NA,NA
5567795,12262.16053,990.416435,NA,NA
5567825,17584.74702,1057.841404,NA,NA
5567834,16157.85891,1011.288027,NA,NA
5567905,60511.07566,1240.389314,NA,NA
5567972,191473.9518,2261.126305,NA,NA
5568017,12343.9573,704.576997,NA,NA
5568059,104559.3189,1801.384615,NA,NA
5568060,16241.28222,559.194367,NA,NA
5568061,44069.88642,920.004698,NA,NA
5568063,27529.18029,1031.87978,NA,NA
5568069,27380.98831,1859.937573,NA,NA
5568117,155894.5902,2161.372649,NA,NA
5568134,10368.15646,431.482456,NA,NA
5568135,22705.103,711.813926,NA,NA
5568145,10241.73363,1167.850654,NA,NA
5568160,15758.53016,615.200092,NA,NA
5568185,16298.15678,660.420056,NA,NA
5568193,10511.56419,604.269289,NA,NA
5568208,19376.6306,1281.198861,NA,NA
5568258,12539.91556,473.3713,NA,NA
5568352,19955.8625,1467.127488,NA,NA
5568362,36719.65267,961.80535,NA,NA
5568363,10315.37273,832.537487,NA,NA
5568376,24123.77222,632.86667,NA,NA
5568380,13953.34057,932.96397,NA,NA
5568381,10158.51367,467.03348,NA,NA
5568384,22845.84879,2016.359418,NA,NA
5568385,14940.27398,1526.577056,NA,NA
5568388,89678.09566,1401.340475,NA,NA
5568417,19870.82708,967.168754,NA,NA
5568451,44435.98917,1082.433867,NA,NA
5568476,43698.90963,2005.118363,NA,NA
5568509,33812.27413,864.584546,NA,NA
5568551,12045.99951,441.717929,NA,NA
5568558,18014.16214,942.961532,NA,NA
5568562,115951.9488,3259.357681,NA,NA
5568593,100008.7216,2353.76165,NA,NA
